WEBSITE,USERNAME,LOCATION,ADDRESS,BIG_3_LOCATION,SCORE,DATE,USER_URL,USER_LOCATION,USER_REVIEW_COUNT,USER_FRIEND_COUNT,USER_USEFUL_COUNT,USER_FUNNY_COUNT,USER_COOL_COUNT,USER_COMPLIMENT_COUNT,JOINED,CONTET
"YELP","Sonia A.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","4.0","2013-11-17","http://www.yelp.com/user_details?userid=VkdPOr8KBC0u-_nlJT7ZeA","Rochester, NY","9","0","16","13","1","2","July 2011","I had lunch with hubby a few weeks ago. I was wanting to try the pineapple coconut Fried Rice with chicken and hubby went with Pahd Prik haeng. We ordered a side of Thai spring rolls, which were so fresh and crispy!!  For my rice...OMG!!! So light and delicious with the hint of tropical fruits in every bite.  Only problem for me I could have more coconut. For hubby&#39;s lunch....he was very pleased with everything. Spicy and fresh and plenty for leftovers. The place: yes it might need a little more improvement and location might be awkward  but close to people who work/live downtown. I haven&#39;t order delivery so I don&#39;t know how fast they do it.  The staff was very nice and courteous. He informed us that they are <br>looking forward to their liquor license. And YES we will comeback!!!"
"YELP","Dominic B.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","1.0","2015-03-07","http://www.yelp.com/user_details?userid=DLO6brbIM9D3jKl8mOdlpA","Woodbridge, Canada","1","0","0","0","0","0","Unknown","After reading all these reviews, we thought it was a good idea to try this place...very bad choice. The food was mediocre, no atmosphere whatsoever...the complete opposite to what we thought it would be. The only plus of this restaurant is the inexpensive prices, but it pretty much matches what you get. Save your time and money and don&#39;t come here...it&#39;s a hole in the wall."
"YELP","Nicole P.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","5.0","2014-01-12","http://www.yelp.com/user_details?userid=5hgAtEe3LgfGSqo58c1JvA","Rochester, NY","7","23","10","8","3","3","December 2013","Just ordered from here, and wanted to make sure i put in a review. First: Grubhub wouldn&#39;t let me order for delivery, but after calling, he said I was within the delivery radius, so he set me up! This is *much* appreciated! (especially living in Irondequoit where delivery options are limited) I had the tom kha gai soup, which is one of my favorites. This was more red of a soup than I usually see, but on tasting, it was just spicier, with the rich notes of ginger and lemongrass, and I actually appreciate that those elements aren&#39;t all fished out of the finished soup! The little dumplings? perfect. they&#39;re more like little purses of flavor, my shrimp were intact, rather than a mushed together ball. Also, the sweetened coconut rice with mango - you get such a large portion for such a cheap price! To the other reviewers of Thai cuisine, each touting their particular affinities and expectations based on their previous interactions with Thai cuisine - I take most reviews of Thai food in upstate new york with a grain of salt because what the majority seems to like is something more like Chinese take-out, than Thai. I&#39;m looking at the syrup-y choices of Phuket, Pattaya, and King and I.  Most Thai dishes are meant to be customized to one&#39;s individual liking, and I think it&#39;s unfair to downplay anything for being not exactly the way you like it - In Thailand, noodle carts give you condiments to alter those flavors of a dish - the salt, the sweet, the sour, the spicy. When I order Thai, I expect to do this to mine as well. The loveliest thing about Shui is that it&#39;s not a syrupy mess, and I took the coconut noodles, and adjusted them to my preference. Finally, a Thai place outside of the NYC metro area that put a smile on my face!"
"YELP","Jessica J.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","1.0","2014-09-17","http://www.yelp.com/user_details?userid=OSvooorolYtgzhYB7iPPLQ","Rochester, NY","1","10","1","2","0","0","Unknown","I was in the mood for some Asian food so I read some reviews and decided to try Shui Asian Fusion.  I ordered through GrubHub and liked the $10 minimum.  I confidently ordered Chicken Satay and Sesame Beef, which comes with jasmine rice. The delivery time was decent and I was excited to open up the bag and start eating.  The rice was ample.  Ok fine so far.  Then opened the satay and it smelled fine and looked fine.  The peanut sauce looked a bit &#34;off&#34; but smelled ok.  Then I opened the sesame beef.  Even on pure observation, it looked like it had been sitting around for a while and bread-y.  I started with a bed of rice and dumped half of the beef on a plate as I cut into the beef, it definitely wasn&#39;t fresh and it just looked strange, not like other sesame beef I&#39;ve gotten from other restaurants.  I couldn&#39;t finish it and promptly threw it away.  No flavor and way too thick.  So I thought maybe the satay would make me forget the beef.  No such luck.  it had a weird taste/flavor to it and also didn&#39;t taste fresh and was a bit dry.  I dipped into the peanut sauce which had started to separate in the cup and immediately let out a &#34;YUCK!&#34;.   Needless to say I rushed to my fridge to grab a Gold Peak Tea to get rid of the taste!  My $20 is literally in the trash and I will never go back.  I&#39;ll stick to Han&#39;s, Esan&#39;s or The King and I."
"YELP","Stephanie C.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","5.0","2014-04-07","http://www.yelp.com/user_details?userid=685YL-FgOZljnvG4YexKAg","Rochester, NY","1","16","1","1","0","0","Unknown","Best Asian Food in Town!!  The Pad Thai and Pad See Yu are the best!"
"YELP","Teddy S.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","4.0","2013-10-05","http://www.yelp.com/user_details?userid=Q11hAQDs2mLEkaAq240P0A","Rochester, NY","1","99","4","1","1","0","Unknown","Shui Asian Fusion is located in the former KFC/Panda King building on the corner of University and E. Main St. The outside has been painted a nice cream with lime-green trim which definitely makes it stand out in this decidedly gritty area.  As you enter the vestibule you&#39;re greeted by a floor to ceiling picture of some vague Indian palace scene. Walk through the vestibule and you come to a small, carpeted dining area decorated with Tibetan knick-knacks and prints. The muted color scheme and lighting give the place all the charm of a suburban doctor&#39;s office. The chest-high counter that serves as the cashier&#39;s station coupled with ambient music (peppered with the vaguely Franco Viet vocalizations that are so popular with restaurants of this type) serve to emphasize this atmosphere.  The menu is a mix of Thai and Chinese cuisines including the perennial favorites of fried tofu, pad thai, thai basil fried rice and beef with broccoli.  I was pleasantly surprised to see mint fried rice as I don&#39;t normally see that on Rochester menus.  But I wasn&#39;t in the mood for mint today. Being that it was a little cooler than usual I decided to try the Tom Kha Gai (spicy coconut soup.) Tom Kha Gai tends to suffer from either too much ginger or coconut milk. Shui Asian Fusion does it exactly right. The rich broth was a perfect vehicle for gobbling up healthy hunks of chicken and mushrooms. The lime juice pulled everything together. I didn&#39;t stop slurping until my nose hit the bottom of the bowl.  I chose as my entrée the Kwyatio Pad Gai (thai chicken coconut noodle) from the lunch specials menu. This dish was a fine contrast to the soup if you like sticky sweet, al dente noodles with overcooked vegetables. The chicken saved this dish. Overall I think it could be executed better.  The service was fast and efficient; with good reason since there was only 1 other table seated. It&#39;s barely been 3 weeks since their grand opening. Incidentally, they&#39;re offering 20% off for a limited time. Will I go again? Yes. This place has promise. I&#39;d like to try the more traditional Chinese entrees. It&#39;s also nice to have an Asian restaurant in this part of town that isn&#39;t necessarily catering to tourists. (You know where I&#39;m talking about.)"
"YELP","Nicholas W.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","4.0","2014-04-26","http://www.yelp.com/user_details?userid=kF7BrKpfvwASXXVUvV9Oiw","Churchville, NY","4","14","2","2","1","0","Unknown","The Basil Fried Rice with Chicken was outstanding.  It had a bit of spice added in which is right up my alley. Cucumber water served with our lunch was a really nice touch. Service was very fast and staff were attentive.  I plan on going back and enjoying some of the traditional Thai menu options in the near future."
"YELP","Alex M.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","5.0","2014-07-14","http://www.yelp.com/user_details?userid=aIuqwispsCVGr2ZSs7eEpw","Rochester, NY","5","1","3","1","1","0","Unknown","This place is phenomenal. We have ordered from Shui three times now and we have been pleased every time. My favorite order is the beef pad thai and an order of chicken satay. My husband orders from their Chinese menu and he says that it has always been great. He particularly loves that the breading on the sesame chicken is fairly light.  The delivery has also always been fast and the drivers are great. If you haven&#39;t given them a try yet, you are missing out."
"YELP","Kenny N.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","3.0","2014-08-06","http://www.yelp.com/user_details?userid=kNL4SpfIdMC8GywGayDEOw","Denver, CO","920","170","976","268","444","190","August 2010","While I was in Rochester, there was one night where I was stuck at the Armory and needed food, Fortunately, Shui was open and delivers. The food was solid, but I have two main complaints. First, their mobile menu doesn&#39;t disclose all their ingredients because I would have avoided all the shrimp that came with one main dish. Second, the fried tofu was weak."
"YELP","Matthew H.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","5.0","2013-12-21","http://www.yelp.com/user_details?userid=kNIGgezEwb9tnubyTvB31Q","Syracuse, NY","4","8","1","0","0","0","Unknown","Excellent! It&#39;s so nice to have another option as far as Asian food goes. I like Dim Sum over by Eastman, but it can get pretty expensive. This place is great.. Not expensive but the food is delicious. I will go back! (Inside of restaurant is much nicer than the outside)"
"YELP","Megan P.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","5.0","2014-12-24","http://www.yelp.com/user_details?userid=5Tfd0802So-XDFaJOj9V2w","Rochester, NY","83","2","32","24","15","2","February 2013","I have gone here a few times through delivery for thai food, and it&#39;s always dang good. Food is hot and there is always plenty to eat more than one meal."
"YELP","Lulu C.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","2.0","2013-11-05","http://www.yelp.com/user_details?userid=7J44z90PpGoLtLIuu2kIxw","New York, NY","18","36","55","26","18","15","September 2012","First and foremost, their restroom is not a really pleasant space to use. I went to this place because I saw others reviewed this restaurant has great curry. We ordered green curry. Well, green curry is made by a blend of spices, herbs, sauces and coconut milk. Depends on your taste and quality of your materials, the paste plays a great role in its flavor. It&#39;s really important that you fried the paste with high heats and bring all the ingredients alive. The curry they presented however, it&#39;s like 95% of coconut milk with some green veggies. Their green curry ... is far from best in town. I don&#39;t think I will go again."
"YELP","Emma B.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","4.0","2014-03-24","http://www.yelp.com/user_details?userid=U8JHDmdAaM57YPRrUcMMww","Henrietta, NY","39","10","37","10","12","8","February 2014","Great food. I choose either the pad thai or one of the curries whenever I order from Shui and I haven&#39;t been disappointed yet. The only qualm I have is I wish the delivery was quicker, but the food is so good I&#39;m willing to wait a little longer for it. It&#39;s never showed up cold."
"YELP","Nate P.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","5.0","2013-09-18","http://www.yelp.com/user_details?userid=3In2QHZhUhPxehXhThxGow","Rochester, NY","4","7","7","1","2","0","Unknown","If you enjoy authentic Asian cuisine, look no further! Went on opening day and was very impressed with the quality and price of the food. Tons of flavor, good prices, and a very friendly host. Don&#39;t let the outside deceive you, the decor is very nice inside.  White Swan Caffe and SEA are some of my favorite Asian restaurants in Rochester, but I will be returning to Shui. Highly recommend."
"YELP","Josen Z.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","5.0","2013-11-03","http://www.yelp.com/user_details?userid=IMoPBvOZu6nMt_AoOUQHAw","Rochester, NY","1","19","1","2","0","0","Unknown","I love their food, especially their curry. It&#39;s the best curry in Rochester!"
"YELP","Pete W.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","1.0","2014-02-04","http://www.yelp.com/user_details?userid=IN2xS8d5H_WDf9KZQc1b4g","Fort Collins, CO","51","1","78","30","19","4","June 2010","I am sorry to report, my first experience tonight was very poor. I read the other reports and was encouraged to try them, it is very close to my house.   First, the summer egg roll, Po Pia Sod, was wrapped in a skin meant for making a deep friend eggroll, not cellphone noodle wrap. What was inside was fresh and the brown dipping sauce was good. That was probably the highlight, the insides pulled out and dipped in the sauce/ The spicy seafood soup, Poh Taek, was not spicy at all, and had very little flavor and a few pieces of overcooked shrimp and octopus. The broth was nearly like heated water, no other veggies, chiles, or flavor.  The shrimp was so overcooked it was mushy. The main course, the curry, Massamum, was so watery it was nearly soup itself. And it lacked the complex and overlapping flavors of a good curry. The shrimp were overcooked, and the only other ingredient was what I believe was think slices of bamboo, or it could have been onion, regardless, it was horrible.  If just one dish was poor, I would try again, and then write a review, but this was so bad, laughable really with the summer roll casing, I will not try it again."
"YELP","Kristin S.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","5.0","2013-09-30","http://www.yelp.com/user_details?userid=QNbMOWwZ6SulyFoEp779mQ","Rochester, NY","24","2","45","5","16","7","September 2011","Just want to add my praise to the other reviews.  I recently tried Shui for the first time and was pleasantly surprised!  The food was delicious and reasonably priced.  We talked with the owner when we went to pick up our food and he was really nice.  I was surprised at how elegant the restaurant was inside given that it has a bit of a fast-food look to it outside (I think it&#39;s in what used to be a KFC).  I hope Shui sticks around!"
"YELP","Jake B.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","5.0","2013-11-04","http://www.yelp.com/user_details?userid=6k3dh_dfq_lMhkm9lDsbAw","Greenwich, CT","1","2","0","0","0","0","Unknown","Shui is a fabulous restaurant that opened not too long ago, which is surprising considering how well the staff have settled in. Their dishes are wonderful, and with incredible service and servers, I can always feel confident asking them to give me a recommendation! Usually I go to certain restaurants based on my mood/craving, but Shui has enough variety and quality to give me affordable, delicious meals for any type of day (a great resource to have when you&#39;re on a college student budget!) I had never had authentic Asian food before going here, but now I don&#39;t know if I can go back to the American-Chinese food from my small town in Connecticut!"
"YELP","Eileen C.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","4.0","2013-10-23","http://www.yelp.com/user_details?userid=o2FiitaFN-QzAh-xmViEoQ","Rochester, NY","32","2","42","35","10","12","April 2012","A friend and I had lunch at Shui Asian Fusion today and it was very good!  We shared an order of Thai Dumplings, which arrived in the steamer.  There were six big, fat, delicious dumplings with a lovely dipping sauce. My friend had Lar Nard and offered me a taste.  It was slightly too salty, but the rich brown sauce was just right. I had the Mee Gar-Thi (Spicy Coconut Noodles) with chicken, shrimp, pepper, mushroom, bean sprout and basil. The taste of coconut was subtle, with just the correct amount of &#34;spice&#34; that gives you that little kick of heat in the back of the throat.  It could have used a tad more salt and there was no salt on any of the tables. The interior decor is clean and neat and our waiter was attentive.  We took advantage of the lunch specials and were surprised that the portions were as large as they were.  Prices were reasonable.  This has absolutely become my favorite Asian restaurant in Rochester."
"YELP","Julie C.","shui-asian-fusion-rochester","236 University Ave, Rochester, NY 14607","East End","5.0","2013-09-26","http://www.yelp.com/user_details?userid=oW6PCwykxgCPiy6B_NAROg","Rochester, NY","1","0","0","0","0","0","Unknown","Excellent Thai food and great value.  Menu is far more interesting than the fairly basic offerings at other Thai restaurants in the area.  Will definitely be back.  Try the coconut noodles, which were new to me!  Let&#39;s keep this great new addition to our town alive."
"YELP","Michael F.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","5.0","2016-03-02","http://www.yelp.com/user_details?userid=CYaNXoU4BLV1DRa6Lw2L4w","Los Angeles, CA","9","1","1","2","0","0","Unknown","I have been here twice in the past week and was pretty pleased both times.  <br>For starters they have happy hour which is half off all drinks til five, on Sunday it&#39;s all day.  That right there is worth coming in.  I had a French dip sandwich and fried calamari my first visit, both of which were outstanding.  My friend had one of their salads and she seemed pretty pleased.  My second visit I had oysters which were fresh and great.  Then a spicy chicken sausage pasta.  Also totally on point.  <br>The bartenders, hostesses and servers were all really polite, friendly and eager to help me with whatever I needed so that was a big plus.  <br>I definitely recommend this place.  Especially for lunch."
"YELP","Mike W.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","3.0","2016-03-02","http://www.yelp.com/user_details?userid=n4TjpUDKMNlWePSFuVRUXw","Buffalo, NY","93","35","114","48","43","6","March 2012","This place is a sold 3.5 stars but, 3 it will have to be. Group of 4 walking in for a light dinner on a Saturday night and we had to wait for around 30 mins for a table, which is fine because the bar is huge. The drinks are fine and they have a decent beer selection. This place is really big and they have outdoor seating in the warmer months. None of us were really starving so we, decided to all get a salad and split a large pizza. We all had the grilled romaine creaser salad. IT WAS AMAZING. Everybody loved it. They lightly grill a romaine heart, toss it on a plate with the normal creaser toppings and some amazing salad dressing(which has a bit of a kick). The idea of grilling lettuce might not sound good but believe me its delicious.  We also ordered the chicken pesto pizza, it was alright. The dough was really thin which I usually like but I just don&#39;t think it was cooked long enough. The dough was a bit soggy and really had no texture or stiffness to it at all. The toppings were good, but it was very hard to eat. Maybe a bit to much pesto? so? would I return? I like the general feel of the place. Parking is easy, and the service was decent especially at the bar. So, probably, yes I would. Would I order a pizza again? Absolutely not. Maybe ill try and entrée next time."
"YELP","Robert C.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","5.0","2016-01-23","http://www.yelp.com/user_details?userid=jaN1fVpoG_zeA1AsGa_qqA","Rochester, NY","12","9","3","3","1","0","Unknown","Dinner Saturday Night following a show at RBTL ... Four in our party, lucky enough to get a seat.    The place filled up quickly, was well staffed and service was good.   We started with the &#34;Grown Up Tatter Tots&#34; .. YES ... everyone MUST try these .. they are amazing!!   I had the Pork Chop with Risotto ... the chop was perfectly cooked and succulent, the risotto had just enough bite to it without being al dente&#39; and the asparagus that accompanied was charred beautifuly ... one diner had the chicken under a brick with the mack n&#39; cheese and found it to be excellent as well as our other two diners who both had the Risotto.    All in all, this was an awesome night out, the atmosphere and vibe was beautiful and alive, the service was very good and the food was delicious !!"
"YELP","Aubrey K.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","2.0","2016-01-22","http://www.yelp.com/user_details?userid=WidOCBUn1o6NeWG5eMhXlw","Rochester, NY","99","50","296","204","157","76","September 2011","A bunch of friends brought me here on a Saturday night, I wanted to go to ROC Brewing, they wanted this place. Sadly, purely from an ambiance point of view, City Grill is not my jam.  I didn&#39;t eat the food, so I can&#39;t speak to it&#39;s quality or otherwise.  They have an okay beer selection, your typical options - I was happy to find a porter and the Kind IPA . The layout of the bar area (which is where I was herded to) is essentially a big square room with the bar in the middle and tables lining the walls. This room gets beyond noisy. Deafeningly loud. Not sure if there was music or not, I couldn&#39;t tell over the sounds of people screaming to communicate with one another. I was the driver that night, and they have complimentary valet, which is nice! However, when I gave them back my valet ticket they not only couldn&#39;t find my car, but they made zero effort to hide their panic about it, haha. To be clear, at no point was I concerned; where could it have possibly gone? - but maybe next time don&#39;t let on that you can&#39;t find it. Not everyone is going to be super chill about misplacing their vehicle.  The porch is beautiful, so maybe I&#39;ll try again on a weekday (in the summer) for lunch or happy hour. Crossing my fingers."
"YELP","James S.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","2.0","2016-03-10","http://www.yelp.com/user_details?userid=EOeIHL7Ux0erqXfvv_c8Dw","Rochester, NY","17","0","5","12","0","0","Unknown","Ok first off the valet said they couldn&#39;t park my 85 Honda Accord because of the smell. Is it really my fault that I work on a paint thinner factory and that I keep my homemade jerky in the glove compartment?!?! No I don&#39;t think so. The bouncer made an issue about my appearance and that they have a dress code. Ok my pants could have been cleaner looking but I was wearing a Tommy Bahama shirt. They told me its business casual. I told him how much more casual can you get then Tommy Bahama?!?! And as for business I planned on putting back a couple of RBV&#39;s and genny tall boys. I slipped the bouncer a 5 and he let me in. I was supposed to meet a girl from tinder here but they never showed. What ever it&#39;s her loss anyways. Everyone here gave me weird looks because I got bored and started doing my sudko puzzles. What ever I won&#39;t be coming back."
"YELP","Kari C.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2015-07-29","http://www.yelp.com/user_details?userid=dtNxBCxtp_8HuJY_eoU7EQ","Rochester, NY","223","107","797","393","337","270","August 2011","City Grill is a trendy fun restaurant on East Ave.  No one can deny that along with the remodeled location came a revitalized and electric ambiance. Great location for a fun date night with the mr./mrs. You will find a more mature crowd here as opposed to other locations along East Ave., which is nice because let&#39;s face it, we are all getting a little older and it&#39;s getting harder to blend in with the 20 something&#39;s. I digress.  The remodel is nothing short of gorgeous and even features a party room on the other side of the building.  On weekend nights the large bar is packed to capacity and it can sometimes be a little difficult to place an order as bar flies never leave their post. There is a great patio, equipped with a fire pit and heated lamps. It has a prime view for East Ave. people watching on busy evenings. Food &amp; Drinks:  I scoured their menu prior to our visit in search of vegetarian options. Their overall menu has some fairly interesting options, but is fairly small compared to neighboring establishments. For drinks we chose the city grill margarita and electric lemonade. For dinner we ordered calamari, the eggplant stack, the house salad and the lollipop wings. The food was excellent. We were pleasantly surprised by the large portion sizes. I&#39;d totally order my meal again. The only complaint that we had was that the calamari wasn&#39;t up to temperature.  The following week I returned with my bestie and we got pomegranate martinis and hung out on the patio.  Had the best time just hanging out there also. They were not on the menu, but they were absolutely amazing.  Parking:  Free valet is offered until 10pm which can be desirable for those looking to hang out on East Ave. during busy weekends. This is also cool because neighboring lots are charging at least $5 per vehicle. If you are going on a busier weekend and intend on taking advantage of free valet parking, I recommend that you arrive early and request that they park your vehicle directly in the connecting lot. Otherwise they park overflow cars on Prince Street. I&#39;m not sure if this is an unmonitored lot but if you&#39;re particular about these things, just note that prior to utilizing their services. Dress Code:  Reviews for City Grill are currently all over the map and there are various reasons for the wide range of experiences. Several people site dress code as an issue. We did witness the patron from another party complaining that he was told that he had to leave after completing his meal because his sneakers were out of compliance with the dress code policy. While I understand that City Grill has a specific code to adhere to for its patrons, I do think that it is in poor taste of the business to ask a customer who patronized the business for dinner service to be asked to leave after he finished his meal because he was wearing sneakers. Several other reviewers have noted dress code issues with City Grill. Anyway,  save your tennis shoes for another day and keep it classy when dining here.  Overall, it was cool and I will be returning."
"YELP","Grace Y.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","3.0","2015-04-24","http://www.yelp.com/user_details?userid=WwmFlHIBpfrnFYxXzvQOYA","Rochester, NY","65","123","191","127","98","79","February 2012","4 stars for the bar itself and probably only 2 stars for the restaurant.  So first of all they gave away our table about 3 times because not everyone in our party was present. The 3rd time they gave away our table the last person was walking through the door, so we did kind of flip at the hostess, who ended up seating is immediately. Maybe we were just really hangry too.  I&#39;m pretty sure I got sick after having the tuna tartare. As soon as they put the dish down in front of me, I began to question the freshness of the tuna. It looked a little....rotten. But I ate it either way :/ The portion size was reallllllly small for what they were charging. And those measly little lettuce leaves were not enough.  The carnivore pizza was not bad, and the large pizza was big enough to share between 2 people. Nothing to write home about but the crust was pretty good still.  Been to the bar a few times at night to hang out and have drinks and it&#39;s pretty classy for Rochester I guess. Crowd is older, so don&#39;t expect to find any college drunks around like across the street."
"YELP","Rick G.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","3.0","2015-10-21","http://www.yelp.com/user_details?userid=UNuN27YPp559tw6uvhWPQg","Pittsford, NY","56","22","140","99","39","37","May 2013","A relatively short review.  The restaurant does not allow reservations. Well they actually do allow reservations for six or more. I ate there once before and  the food was fine with many different choices to pick from. I would probably come more often if they allowed reservations.  By the way the time I went there it was a Saturday night. The restaurant had many vacant tables The entire time I was there. Nonetheless it was a pain to get a reservation."
"YELP","Sara S.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2016-03-09","http://www.yelp.com/user_details?userid=HLia81sOZCp-ezd85sW6aQ","Rochester, NY","16","0","0","0","0","0","Unknown","Worst drink, actually drinks, I&#39;ve eve had. Sent them both back and drank ice tea. Appetizers were very good. Love the outdoor space and atmosphere. Service was good too."
"YELP","Naydaly G.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2016-02-19","http://www.yelp.com/user_details?userid=KEAx26uQFE-ehuLmMkse5g","Rochester, NY","1","0","0","0","0","0","Unknown","Our last 2 date nights (dinner) have been at City Grill. I absolutely fell in love with the shrimp and clams entree. The tomatoes, the jumbo shrimp, the clams and the sauce... AMAZING! I have ordered it both times, haven&#39;t been disappointed yet."
"YELP","Ginger S.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","3.0","2015-12-13","http://www.yelp.com/user_details?userid=Mp0zwp-uA6FPWT80JHvVGw","Rochester, NY","18","5","13","4","12","0","Unknown","We had reservations for 12 or so Garden Club ladies one afternoon this week. We called ahead &amp; they had a table at the end of the entrance hallway. Pretty nice if you don&#39;t mind ppl crossing next to us into the dinning room.  We had an attentive young waiter named Aaron. He handled all us not so young ladies with the greatest of ease. We had lots of dietary needs that he was happy to order. OK, I was the old fussy lady. I ordered a simple hamburger (medium well done), w/ shoestring fries instead of some greasy, in house chips . I got a very nice burger, 1/2 rib &amp; 1/2 chuck, so said Aaron ( he was well versed with the whole menu) ...tasty for sure but WELL DONE. They automatically add a sauce that you would not notice if the yummy slice of cheese that is included on the menu was added. I opted out of the cheese. The shoe string fries...good grief, City Grill, Mac Donald&#39;s can get it right w/ a bunch of our younguns firing them up, you should be able to too. <br>The Mac Donald&#39;s type shoestring fries came in a hearty serving. Unfortunately, the came as burnt, underdone &amp;some just right all in one order. Some people ordered the the chicken cutlet w/ a little salad on the side &amp; they highly recommended it. My friends Rubin sammy was dry, nothing special she added. All said, some things very well received, some not so great. Happy with Aaron, our waiter. I would be remiss if I didn&#39;t add to the fact that this place is amazingly remodeled. Comfortable &amp; upscale. Loved being there!  Prices, high for what you got. I might even try it again, for drinks maybe?"
"YELP","Sue B.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2015-11-09","http://www.yelp.com/user_details?userid=PpEH8zLxc7SG9s_P_j8sMA","Macedon, NY","5","6","3","1","2","2","October 2015","Beautiful warm atmosphere inside and out. The Chateau St Jean Merlot is perfect on this chilly Autumn night!"
"YELP","Peter D.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","3.0","2014-09-13","http://www.yelp.com/user_details?userid=ITa3vh5ERI90G_WP4SmGUQ","Brooklyn, NY","2248","3418","29742","36558","23713","20653","May 2008","The difference between having Lunch at City Grill and attempting to get Drinks at City Grill on a Weekend Night is DRASTIC. Here are five facts about each experience. Lunch at City Grill. 1. The patio is spacious and well-appointed, and is a comfortable place to eat on a beautiful summer day in Rochester. 2. The burger is quite tasty, as it should be if you&#39;re going to sear the name of your restaurant into the bun.  3. The fries are good, and the tater tots are better. Although, I would liken them more to potato puffs than tots, as they are lighter and fluffier than traditional tots. I believe they also have a set number of tots you are supposed to get with each order, because at one point during our meal our server brought out a dish of two lonely tots because apparently one of us didn&#39;t get as many as we should have. They made tot amends.* 4. They will give you a gigantic mason jar full of pickled veggies for $5.** An excellent buy. Especially if you have eight people with you, but even then you still won&#39;t finish them all.  5. I would probably come back.  Drinks at City Grill on a Weekend Night. 1. The door is absurd. They arbitrarily dismiss people for dress code violations that are evidently not violations for others, and turn away others for no reason whatsoever. I suppose the sheer randomness of their discrimination is better than if it was racially/socioeconomically motivated, but I&#39;ve been to Manhattan nightclubs that were easier to get all my friends into. 2. It&#39;s packed. Wall to wall people on the patio, so much so that you will most likely be unable to make it to the bar to purchase drinks. Which is OK, because... 3. ...They seemingly had no problem with our entire wedding party swigging from leftover bottles of Johnny Black on the patio. Maybe they didn&#39;t see it happen, but they still had no problem with it as far as I know.  4. Purse booze is cheaper than bar booze.  5. I would probably not come back.<br>______________ *This is the most I&#39;ve said tots, ever. Also, this: <a href="/redir?url=http%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DA7B00dCAal4&amp;s=eccfcc4218ce7a919b6098fcfb9287d07a0b470d6c6e9f9873eb4699000a75a5" target="_blank" rel="nofollow">youtube.com/watch?v=A7B0…</a><br>**Until they realize this is priced incorrectly."
